held_out,shape,arm,targets,pds_proxy,reach_proxy,prec_200,yield_200,mse_ratio,energy_kept,pds_minus_base,pds_minus_base_ci95,reach_minus_base,reach_minus_base_ci95
k562,t16,self_r40,271,0.6142954762880962,0.04033096156966354,0.5112361623616236,0.5106405983414672,1.0360784697719982,0.7036078572273254,-0.14158808254749214,"[-0.17027675276752768, -0.11317411507448408]",-0.05747607791462416,"[-0.07365360941152732, -0.04202024788585224]"
k562,t16,random_r40,271,0.5650676506765068,0.03474778289180305,0.5033025830258302,0.502779681954602,1.0003752849018006,0.05576330050826073,-0.1908159081590816,"[-0.2354571545715457, -0.14381303813038132]",-0.06305925659248464,"[-0.08184517081029367, -0.0468020337962793]"
k562,t16,stack_r80,271,0.5900369003690036,0.050532011481146055,0.5089114391143912,0.5083681175521434,1.0331625511585982,0.5714626312255859,-0.16584665846658467,"[-0.1951968019680197, -0.13738759054257213]",-0.047275028003141636,"[-0.0648456808270896, -0.029985762913777667]"
k562,t16,half_stack_r80,271,0.7100724340576741,0.0926188347194517,0.5270479704797049,0.5264419579679668,1.0374830676551028,0.7035105228424072,-0.045811124777914436,"[-0.05679957632909661, -0.03532492824928251]",-0.005188204764835982,"[-0.013636752184718015, 0.003370195496420539]"
k562,t16,self_r80,271,0.6484488178215116,0.055038045784643955,0.5182472324723248,0.5176255472232142,1.046897756156646,0.8110446333885193,-0.10743474101407681,"[-0.13057434741014076, -0.08522550225502255]",-0.04276899369964374,"[-0.05648063160577914, -0.029974290883331946]"
k562,t16,random_r80,271,0.5466037993713271,0.03119255823599331,0.5013468634686347,0.5007895787913103,1.0008244119385359,0.08039258420467377,-0.2092797594642613,"[-0.2524617329506629, -0.1682205822058221]",-0.06661448124829439,"[-0.08449524869674323, -0.05088681993484277]"
k562,t16,stack_r160,271,0.6410277436107694,0.06067704132179627,0.5150369003690036,0.5144099908741023,1.0473650197040834,0.6903043389320374,-0.1148558152248189,"[-0.13955446221128878, -0.08965217985513191]",-0.03712999816249143,"[-0.050049907055472555, -0.024067539919829607]"
k562,t16,half_stack_r160,271,0.7207052070520705,0.09172695793162691,0.5255166051660517,0.524900144162732,1.0483509695030224,0.7793528437614441,-0.03517835178351784,"[-0.045210810441437745, -0.02483189831898319]",-0.0060800815526607715,"[-0.013012599397879665, 0.0012916426166771685]"
k562,t16,self_r160,271,0.7150061500615007,0.08650013826719048,0.5246309963099631,0.5240040868150618,1.0598458366147092,0.9225612282752991,-0.04087740877408774,"[-0.05674559245592455, -0.026444581112477786]",-0.011306901217097222,"[-0.019827543915658705, -0.0024991336010142607]"
k562,t16,random_r160,271,0.5831624982916497,0.0368869177542929,0.5022878228782288,0.5017309053687552,1.001577892646095,0.11164595931768417,-0.17272106054393876,"[-0.21091055077217435, -0.1351776684433511]",-0.06092012172999481,"[-0.07812021379200756, -0.04521062124391347]"
k562,t19,base,271,0.7768621019543529,0.10556594036801357,0.5341328413284133,0.5334712323657533,1.0820253935687574,1.0,0.0,"[0.0, 0.0]",0.0,"[0.0, 0.0]"
k562,t19,stack_r10,271,0.5548175481754818,0.03575767844054945,0.5054981549815498,0.5049496091735112,1.0242129951768095,0.44049376249313354,-0.22204455377887114,"[-0.25531091977586445, -0.18680880142134756]",-0.06980826192746413,"[-0.08791892225396049, -0.05257112184580412]"
k562,t19,half_stack_r10,271,0.7402897362306957,0.1015802675722293,0.5323247232472325,0.5316716925233768,1.0325916203602536,0.6289092302322388,-0.03657236572365724,"[-0.047370507038403724, -0.025911575782424492]",-0.003985672795784284,"[-0.011724942217842387, 0.0044555217847853405]"
k562,t19,self_r10,271,0.5568402350690173,0.03404923114317708,0.5038560885608856,0.5033075427528468,1.0267119211809184,0.5308634042739868,-0.2200218668853355,"[-0.2575949842831762, -0.18009430094300946]",-0.0715167092248365,"[-0.08949271583182866, -0.05420783211385298]"
